City,Date,Holiday,Weather,Flavor,Weight
ABU QUREINAT,25/02/2021,TRUE,veryCold,berries,moderate
AVITAL,25/02/2021,TRUE,veryCold,chocolate,moderate
AMMIAD,25/02/2021,TRUE,veryCold,strawberry,moderate
BAR GIYYORA,25/02/2021,TRUE,veryCold,berries,moderate
AHUZZAM,25/02/2021,TRUE,veryCold,oreo,moderate
ALUMMOT,25/02/2021,TRUE,veryCold,oreo,moderate
ATERET,25/02/2021,TRUE,veryCold,vanilla,moderate
ATERET,25/02/2021,TRUE,veryCold,strawberry,moderate
ABU QUREINAT,25/02/2021,TRUE,veryCold,berries,moderate
AMMIAD,25/02/2021,TRUE,veryCold,oreo,moderate
ABU QUREINAT,25/02/2021,TRUE,veryCold,vanilla,moderate
ABU QUREINAT,25/02/2021,TRUE,veryCold,vanilla,moderate
ADANIM,25/02/2021,TRUE,veryCold,oreo,moderate
ALUMMA,25/02/2021,TRUE,veryCold,berries,moderate
ARSUF,25/02/2021,TRUE,veryCold,berries,moderate
ATLIT,25/02/2021,TRUE,veryCold,vanilla,moderate
ADDIRIM,25/02/2021,FALSE,veryCold,oreo,low
AHUZZAM,25/02/2021,FALSE,veryCold,chocolate,low
AMMIAD,25/02/2021,TRUE,veryCold,berries,moderate
AMMIAD,25/02/2021,TRUE,veryCold,oreo,moderate
ALMAGOR,25/02/2021,TRUE,veryCold,chocolate,moderate
BAR GIYYORA,25/02/2021,TRUE,veryCold,oreo,moderate
ABU QUREINAT,25/02/2021,TRUE,veryCold,vanilla,moderate
ALLONE YIZHAQ,25/02/2021,TRUE,veryCold,chocolate,moderate
ABU TULUL,25/02/2021,TRUE,veryCold,strawberry,moderate
AVIEZER,25/02/2021,TRUE,veryCold,chocolate,moderate
ALUMMOT,25/02/2021,TRUE,veryCold,strawberry,moderate
AMIRIM,25/02/2021,TRUE,veryCold,berries,moderate
AMMIAD,25/02/2021,TRUE,veryCold,chocolate,moderate
AMIRIM,25/02/2021,TRUE,veryCold,berries,moderate
ABU QUREINAT,25/02/2021,TRUE,veryCold,oreo,moderate
ALMAGOR,25/02/2021,TRUE,veryCold,strawberry,moderate
ALUMMOT,25/02/2021,TRUE,veryCold,chocolate,moderate
ASHDOD,26/02/2021,TRUE,veryCold,oreo,moderate
ALLONE YIZHAQ,26/02/2021,FALSE,veryCold,chocolate,low
AHUZZAM,26/02/2021,FALSE,veryCold,berries,low
AMMIAD,26/02/2021,TRUE,veryCold,chocolate,moderate
ANIAM,26/02/2021,TRUE,veryCold,strawberry,moderate
ABU QUREINAT,26/02/2021,TRUE,veryCold,strawberry,moderate
ALUMMOT,26/02/2021,FALSE,veryCold,berries,low
AHUZZAM,26/02/2021,FALSE,veryCold,chocolate,low
AHAWA,26/02/2021,FALSE,veryCold,oreo,low
AMIRIM,26/02/2021,TRUE,veryCold,vanilla,moderate
AMIRIM,26/02/2021,FALSE,veryCold,strawberry,low
AMMIAD,26/02/2021,TRUE,veryCold,berries,moderate
AVIHAYIL,26/02/2021,TRUE,veryCold,berries,moderate
AMQA,26/02/2021,TRUE,veryCold,oreo,moderate
ANIAM,26/02/2021,FALSE,veryCold,vanilla,low
BAR GIYYORA,26/02/2021,FALSE,veryCold,strawberry,low
ALUMMOT,26/02/2021,TRUE,veryCold,strawberry,moderate
AHUZZAM,26/02/2021,TRUE,veryCold,chocolate,moderate
AMMIAD,26/02/2021,TRUE,veryCold,vanilla,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,chocolate,moderate
ATERET,26/02/2021,TRUE,veryCold,vanilla,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,vanilla,moderate
ASHDOD,26/02/2021,TRUE,veryCold,chocolate,moderate
ABU QUREINAT,26/02/2021,TRUE,veryCold,chocolate,moderate
AMMIAD,26/02/2021,TRUE,veryCold,vanilla,moderate
ASHDOD,26/02/2021,TRUE,veryCold,berries,moderate
ATERET,26/02/2021,TRUE,veryCold,oreo,moderate
AMIRIM,26/02/2021,TRUE,veryCold,chocolate,moderate
ALUMMOT,26/02/2021,TRUE,veryCold,strawberry,moderate
ASHDOD,26/02/2021,TRUE,veryCold,berries,moderate
ASHDOD,26/02/2021,TRUE,veryCold,berries,moderate
AFULA,26/02/2021,TRUE,veryCold,vanilla,moderate
AMMIAD,26/02/2021,TRUE,veryCold,strawberry,moderate
AZRIEL,26/02/2021,TRUE,veryCold,berries,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,oreo,moderate
AVITAL,26/02/2021,TRUE,veryCold,vanilla,moderate
ABU QUREINAT,26/02/2021,TRUE,veryCold,chocolate,moderate
AMMIAD,26/02/2021,TRUE,veryCold,berries,moderate
ALUMMOT,26/02/2021,TRUE,veryCold,chocolate,moderate
AMMINADAV,26/02/2021,FALSE,veryCold,strawberry,low
BAR GIYYORA,26/02/2021,TRUE,veryCold,oreo,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,oreo,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,chocolate,moderate
ANIAM,26/02/2021,TRUE,veryCold,strawberry,moderate
ANIAM,26/02/2021,TRUE,veryCold,strawberry,moderate
AHIEZER,26/02/2021,TRUE,veryCold,strawberry,moderate
ADI,26/02/2021,TRUE,veryCold,vanilla,moderate
AFULA,26/02/2021,TRUE,veryCold,chocolate,moderate
ASHDOD,26/02/2021,TRUE,veryCold,berries,moderate
AMIRIM,26/02/2021,TRUE,veryCold,oreo,moderate
AZRIQAM,26/02/2021,TRUE,veryCold,chocolate,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,berries,moderate
ALLONE YIZHAQ,26/02/2021,FALSE,veryCold,vanilla,low
BAR GIYYORA,26/02/2021,TRUE,veryCold,oreo,moderate
BAR GIYYORA,26/02/2021,TRUE,veryCold,strawberry,moderate
ASHDOD,26/02/2021,TRUE,veryCold,strawberry,moderate
BAQA AL-GHARBIYYE,26/02/2021,TRUE,veryCold,oreo,moderate
AHAWA,26/02/2021,TRUE,veryCold,oreo,moderate
AVNE HEFEZ,27/02/2021,FALSE,veryCold,chocolate,low
AVIVIM,27/02/2021,FALSE,veryCold,vanilla,low
ANIAM,27/02/2021,FALSE,veryCold,oreo,low
ALUMIM,27/02/2021,FALSE,veryCold,chocolate,low
AMIRIM,28/02/2021,FALSE,veryCold,vanilla,very low
AMMIAD,28/02/2021,FALSE,veryCold,strawberry,very low
ATERET,28/02/2021,FALSE,veryCold,chocolate,very low
ASHDOD,28/02/2021,FALSE,veryCold,strawberry,very low
ABU QUREINAT,28/02/2021,FALSE,veryCold,berries,very low
AVIEL,28/02/2021,FALSE,veryCold,oreo,very low
ANIAM,28/02/2021,FALSE,veryCold,oreo,very low
ALUMMOT,28/02/2021,FALSE,veryCold,strawberry,very low
ANIAM,01/03/2021,FALSE,cold,berries,low
ATERET,01/03/2021,FALSE,cold,chocolate,low
AVDON,01/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,01/03/2021,FALSE,cold,vanilla,low
AHUZZAM,01/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,02/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,02/03/2021,FALSE,cold,berries,low
ALMAGOR,02/03/2021,FALSE,cold,oreo,low
AL-ARYAN,02/03/2021,FALSE,cold,oreo,low
ANIAM,02/03/2021,FALSE,cold,vanilla,low
ARAMSHA,02/03/2021,FALSE,cold,strawberry,low
ALLON SHEVUT,03/03/2021,FALSE,cold,vanilla,low
ATERET,03/03/2021,FALSE,cold,chocolate,low
ASHDOT YAAQOV(IHUD),03/03/2021,FALSE,cold,oreo,low
ATERET,03/03/2021,FALSE,cold,vanilla,low
ALMA,03/03/2021,FALSE,cold,berries,low
ALMA,03/03/2021,FALSE,cold,berries,low
ARIEL,03/03/2021,FALSE,cold,chocolate,low
ALUMMOT,03/03/2021,FALSE,cold,berries,low
BAR GIYYORA,03/03/2021,FALSE,cold,strawberry,low
ATERET,03/03/2021,FALSE,cold,chocolate,low
ALUMMOT,03/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,03/03/2021,FALSE,cold,oreo,low
ANIAM,03/03/2021,FALSE,cold,strawberry,low
ASHERAT,04/03/2021,FALSE,cold,berries,moderate
ABU TULUL,04/03/2021,FALSE,cold,berries,moderate
ADI,04/03/2021,FALSE,cold,vanilla,moderate
ASHERAT,04/03/2021,FALSE,cold,chocolate,moderate
AMMIAD,04/03/2021,FALSE,cold,oreo,moderate
AMAZYA,04/03/2021,FALSE,cold,berries,moderate
AMIRIM,04/03/2021,FALSE,cold,vanilla,moderate
AVITAL,04/03/2021,FALSE,cold,vanilla,moderate
AMIRIM,04/03/2021,FALSE,cold,berries,moderate
ALUMIM,04/03/2021,FALSE,cold,oreo,moderate
BAHAN,04/03/2021,FALSE,cold,vanilla,moderate
AMIRIM,04/03/2021,FALSE,cold,vanilla,moderate
ASFAR,05/03/2021,FALSE,cold,oreo,moderate
BAR GIYYORA,05/03/2021,FALSE,cold,berries,moderate
ATERET,05/03/2021,FALSE,cold,strawberry,moderate
AMMIAD,05/03/2021,FALSE,cold,oreo,moderate
AMMIHAY,05/03/2021,FALSE,cold,strawberry,moderate
ALUMMOT,05/03/2021,FALSE,cold,oreo,moderate
AHUZZAM,05/03/2021,FALSE,cold,oreo,moderate
ALLONE ABBA,05/03/2021,FALSE,cold,chocolate,moderate
ALMAGOR,05/03/2021,FALSE,cold,vanilla,moderate
AHUZZAM,05/03/2021,FALSE,cold,chocolate,moderate
ASHDOD,05/03/2021,FALSE,cold,berries,moderate
BAR GIYYORA,05/03/2021,FALSE,cold,strawberry,moderate
AHUZZAT BARAQ,05/03/2021,FALSE,cold,berries,moderate
AMIRIM,06/03/2021,FALSE,cold,berries,moderate
ATERET,06/03/2021,FALSE,cold,oreo,moderate
AMMIAD,06/03/2021,FALSE,cold,vanilla,moderate
AMMIAD,06/03/2021,FALSE,cold,strawberry,moderate
ABU QUREINAT,06/03/2021,FALSE,cold,chocolate,moderate
AMMIAD,06/03/2021,FALSE,cold,vanilla,moderate
ALMAGOR,06/03/2021,FALSE,cold,chocolate,moderate
ANIAM,06/03/2021,FALSE,cold,oreo,moderate
ANIAM,07/03/2021,FALSE,cold,oreo,low
ALLON HAGALIL,07/03/2021,FALSE,cold,vanilla,low
ASHDOT YAAQOV(IHUD),07/03/2021,FALSE,cold,chocolate,low
AGUR,07/03/2021,FALSE,cold,chocolate,low
AMMINADAV,07/03/2021,FALSE,cold,oreo,low
AHUZZAM,07/03/2021,FALSE,cold,vanilla,low
BAR GIYYORA,07/03/2021,FALSE,cold,chocolate,low
ATERET,07/03/2021,FALSE,cold,vanilla,low
ALFE MENASHE,07/03/2021,FALSE,cold,vanilla,low
AL-AZY,08/03/2021,FALSE,cold,strawberry,low
ASHDOD,08/03/2021,FALSE,cold,oreo,low
ALLONE YIZHAQ,08/03/2021,FALSE,cold,oreo,low
ATERET,08/03/2021,FALSE,cold,berries,low
ATERET,08/03/2021,FALSE,cold,berries,low
ASHDOD,08/03/2021,FALSE,cold,berries,low
BAR GIYYORA,08/03/2021,FALSE,cold,vanilla,low
ABU QUREINAT,08/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,08/03/2021,FALSE,cold,chocolate,low
ALUMMOT,09/03/2021,FALSE,cold,oreo,low
ALUMMOT,09/03/2021,FALSE,cold,chocolate,low
AFEQ,09/03/2021,FALSE,cold,chocolate,low
AMIRIM,09/03/2021,FALSE,cold,chocolate,low
AMIRIM,10/03/2021,FALSE,cold,strawberry,low
AMIRIM,10/03/2021,FALSE,cold,vanilla,low
AHUZZAT BARAQ,10/03/2021,FALSE,cold,vanilla,low
AHUZZAM,10/03/2021,FALSE,cold,chocolate,low
BAR GIYYORA,10/03/2021,FALSE,cold,vanilla,low
ASHDOD,10/03/2021,FALSE,cold,strawberry,low
AMMIAD,11/03/2021,FALSE,cold,berries,moderate
AHUZZAM,11/03/2021,FALSE,cold,vanilla,moderate
ABU QUREINAT,11/03/2021,FALSE,cold,strawberry,moderate
ALUMMOT,11/03/2021,FALSE,cold,strawberry,moderate
ASHDOD,11/03/2021,FALSE,cold,berries,moderate
AMMIAD,11/03/2021,FALSE,cold,oreo,moderate
AHITUV,11/03/2021,FALSE,cold,strawberry,moderate
AFIQIM,12/03/2021,FALSE,cold,berries,moderate
ATERET,12/03/2021,FALSE,cold,vanilla,moderate
AFIQIM,12/03/2021,FALSE,cold,oreo,moderate
BAQA AL-GHARBIYYE,12/03/2021,FALSE,cold,oreo,moderate
AMMIAD,12/03/2021,FALSE,cold,chocolate,moderate
AVIEL,12/03/2021,FALSE,cold,vanilla,moderate
AMIRIM,12/03/2021,FALSE,cold,strawberry,moderate
BAR GIYYORA,12/03/2021,FALSE,cold,berries,moderate
BAR GIYYORA,13/03/2021,FALSE,cold,chocolate,moderate
ALFE MENASHE,13/03/2021,FALSE,cold,chocolate,moderate
AMMIAD,13/03/2021,FALSE,cold,vanilla,moderate
ABU QUREINAT,13/03/2021,FALSE,cold,vanilla,moderate
ALMAGOR,13/03/2021,FALSE,cold,chocolate,moderate
AHAWA,14/03/2021,FALSE,cold,berries,low
AHUZZAM,14/03/2021,FALSE,cold,chocolate,low
ALMAGOR,14/03/2021,FALSE,cold,berries,low
ADDIRIM,14/03/2021,FALSE,cold,berries,low
AVENAT,14/03/2021,FALSE,cold,berries,low
ASFAR,15/03/2021,FALSE,cold,vanilla,low
AMIRIM,15/03/2021,FALSE,cold,oreo,low
ATERET,15/03/2021,FALSE,cold,oreo,low
AMMIAD,15/03/2021,FALSE,cold,vanilla,low
ALUMMOT,15/03/2021,FALSE,cold,vanilla,low
AMMIAD,15/03/2021,FALSE,cold,vanilla,low
ALMAGOR,15/03/2021,FALSE,cold,strawberry,low
AMIRIM,16/03/2021,FALSE,cold,berries,low
ALUMMOT,16/03/2021,FALSE,cold,vanilla,low
BAR YOHAY,16/03/2021,FALSE,cold,strawberry,low
AMMIAD,16/03/2021,FALSE,cold,strawberry,low
ASHDOD,16/03/2021,FALSE,cold,strawberry,low
ALLONIM,16/03/2021,FALSE,cold,oreo,low
AVIEL,17/03/2021,FALSE,cold,strawberry,low
ALLON HAGALIL,17/03/2021,FALSE,cold,strawberry,low
AHAWA,17/03/2021,FALSE,cold,vanilla,low
ASHDOD,18/03/2021,FALSE,cold,vanilla,moderate
ANIAM,18/03/2021,FALSE,cold,chocolate,moderate
ALUMMOT,18/03/2021,FALSE,cold,vanilla,moderate
AFIQ,18/03/2021,FALSE,cold,chocolate,moderate
ATERET,18/03/2021,FALSE,cold,berries,moderate
AYYELET HASHAHAR,18/03/2021,FALSE,cold,vanilla,moderate
ASFAR,18/03/2021,FALSE,cold,strawberry,moderate
ASERET,19/03/2021,FALSE,cold,oreo,moderate
ARBEL,19/03/2021,FALSE,cold,oreo,moderate
BAR GIYYORA,19/03/2021,FALSE,cold,chocolate,moderate
ATERET,19/03/2021,FALSE,cold,oreo,moderate
ASHDOD,19/03/2021,FALSE,cold,strawberry,moderate
ALMAGOR,19/03/2021,FALSE,cold,oreo,moderate
ATERET,19/03/2021,FALSE,cold,strawberry,moderate
AVDON,19/03/2021,FALSE,cold,vanilla,moderate
AMMIAD,20/03/2021,FALSE,cold,oreo,moderate
ATERET,20/03/2021,FALSE,cold,strawberry,moderate
ATERET,20/03/2021,FALSE,cold,berries,moderate
ALMAGOR,20/03/2021,FALSE,cold,berries,moderate
ALMAGOR,21/03/2021,FALSE,cold,chocolate,low
ANIAM,21/03/2021,FALSE,cold,chocolate,low
ALMOG,21/03/2021,FALSE,cold,oreo,low
AHUZZAM,21/03/2021,FALSE,cold,chocolate,low
ALMAGOR,21/03/2021,FALSE,cold,vanilla,low
ASHDOD,21/03/2021,FALSE,cold,oreo,low
AMMIQAM,21/03/2021,FALSE,cold,berries,low
ALMON,22/03/2021,FALSE,cold,chocolate,low
AMMIAD,22/03/2021,FALSE,cold,berries,low
ALMAGOR,22/03/2021,FALSE,cold,berries,low
AHUZZAM,22/03/2021,FALSE,cold,berries,low
ANIAM,22/03/2021,FALSE,cold,chocolate,low
ALLON SHEVUT,23/03/2021,TRUE,cold,vanilla,high
AHISAMAKH,23/03/2021,TRUE,cold,strawberry,moderate
AMMIAD,23/03/2021,TRUE,cold,berries,moderate
AMIRIM,23/03/2021,TRUE,cold,vanilla,moderate
ASHDOD,23/03/2021,TRUE,cold,berries,high
AVIHAYIL,23/03/2021,TRUE,cold,chocolate,moderate
AYYELET HASHAHAR,23/03/2021,TRUE,cold,oreo,high
ASHDOD,23/03/2021,TRUE,cold,strawberry,moderate
AMMINADAV,23/03/2021,TRUE,cold,vanilla,moderate
ASHDOD,23/03/2021,TRUE,cold,vanilla,high
AHUZZAM,23/03/2021,FALSE,cold,oreo,low
ASHDOD,23/03/2021,TRUE,cold,vanilla,high
ANIAM,23/03/2021,TRUE,cold,strawberry,moderate
AVIHAYIL,23/03/2021,FALSE,cold,oreo,low
ALMAGOR,23/03/2021,FALSE,cold,berries,low
AVNE HEFEZ,23/03/2021,TRUE,cold,vanilla,high
AMMIOZ,23/03/2021,TRUE,cold,oreo,moderate
ARIEL,23/03/2021,TRUE,cold,oreo,moderate
AVIHAYIL,23/03/2021,TRUE,cold,berries,high
ABU QUREINAT,23/03/2021,TRUE,cold,strawberry,high
AMIRIM,23/03/2021,TRUE,cold,strawberry,high
ATERET,23/03/2021,TRUE,cold,vanilla,high
ASHDOD,23/03/2021,TRUE,cold,chocolate,moderate
ARUGOT,23/03/2021,TRUE,cold,oreo,moderate
ASHDOD,23/03/2021,TRUE,cold,strawberry,moderate
AMMINADAV,23/03/2021,TRUE,cold,chocolate,high
ANIAM,23/03/2021,TRUE,cold,berries,moderate
ABU QUREINAT,23/03/2021,TRUE,cold,berries,moderate
BAR GIYYORA,23/03/2021,FALSE,cold,berries,low
AHUZZAM,23/03/2021,TRUE,cold,strawberry,moderate
ATERET,23/03/2021,TRUE,cold,strawberry,high
ASHDOD,23/03/2021,TRUE,cold,vanilla,moderate
ATERET,23/03/2021,TRUE,cold,berries,moderate
ABU QUREINAT,23/03/2021,TRUE,cold,chocolate,high
ADDERET,24/03/2021,FALSE,cold,strawberry,low
ALUMMOT,24/03/2021,FALSE,cold,chocolate,low
BAR YOHAY,24/03/2021,FALSE,cold,oreo,low
AMMIAD,25/03/2021,FALSE,cold,berries,moderate
AVTALYON,25/03/2021,FALSE,cold,chocolate,moderate
AMIRIM,25/03/2021,FALSE,cold,vanilla,moderate
AMIRIM,25/03/2021,FALSE,cold,chocolate,moderate
AHIEZER,25/03/2021,FALSE,cold,strawberry,moderate
AMMIAD,25/03/2021,FALSE,cold,berries,moderate
BAR GIYYORA,25/03/2021,FALSE,cold,vanilla,moderate
AFULA,25/03/2021,FALSE,cold,berries,moderate
AMIRIM,25/03/2021,FALSE,cold,vanilla,moderate
ABU QUREINAT,26/03/2021,FALSE,cold,chocolate,moderate
ANIAM,26/03/2021,FALSE,cold,vanilla,moderate
ALLON HAGALIL,26/03/2021,FALSE,cold,vanilla,moderate
AZOR,26/03/2021,FALSE,cold,chocolate,moderate
BAR GIYYORA,26/03/2021,FALSE,cold,oreo,moderate
AMMIAD,26/03/2021,FALSE,cold,oreo,moderate
ARAMSHA,26/03/2021,FALSE,cold,oreo,moderate
AMIRIM,27/03/2021,TRUE,cold,vanilla,moderate
AMMIAD,27/03/2021,TRUE,cold,chocolate,moderate
ALUMMOT,27/03/2021,TRUE,cold,chocolate,moderate
ASHDOD,27/03/2021,TRUE,cold,strawberry,moderate
AMMIAD,27/03/2021,TRUE,cold,berries,moderate
ALUMMOT,27/03/2021,TRUE,cold,vanilla,moderate
ALMON,27/03/2021,FALSE,cold,oreo,moderate
ALUMMOT,27/03/2021,TRUE,cold,berries,moderate
ALUMMOT,27/03/2021,TRUE,cold,strawberry,moderate
ALUMMOT,27/03/2021,TRUE,cold,oreo,moderate
ASHDOD,27/03/2021,TRUE,cold,berries,moderate
AHUZZAM,27/03/2021,TRUE,cold,vanilla,moderate
ALMA,27/03/2021,FALSE,cold,strawberry,moderate
AHAWA,27/03/2021,TRUE,cold,berries,moderate
ARAB AL NAIM,27/03/2021,TRUE,cold,chocolate,moderate
ALUMMOT,27/03/2021,TRUE,cold,vanilla,moderate
AMQA,27/03/2021,TRUE,cold,vanilla,moderate
ALMAGOR,27/03/2021,TRUE,cold,vanilla,moderate
ALMAGOR,27/03/2021,TRUE,cold,berries,moderate
ADORA,27/03/2021,TRUE,cold,berries,moderate
ALMAGOR,27/03/2021,TRUE,cold,chocolate,moderate
ASHDOD,27/03/2021,TRUE,cold,vanilla,moderate
AMMIAD,27/03/2021,FALSE,cold,strawberry,moderate
ASHDOD,27/03/2021,TRUE,cold,chocolate,moderate
ARRABE,27/03/2021,TRUE,cold,berries,moderate
ATERET,27/03/2021,TRUE,cold,vanilla,moderate
BAR GIYYORA,27/03/2021,TRUE,cold,strawberry,moderate
AMIRIM,27/03/2021,TRUE,cold,strawberry,moderate
AHIEZER,27/03/2021,TRUE,cold,chocolate,moderate
ABU QUREINAT,27/03/2021,TRUE,cold,strawberry,moderate
ASHDOD,27/03/2021,TRUE,cold,strawberry,moderate
ADAMIT,27/03/2021,TRUE,cold,chocolate,moderate
AFIQIM,27/03/2021,TRUE,cold,strawberry,moderate
AVIVIM,27/03/2021,TRUE,cold,chocolate,moderate
ABU QUREINAT,27/03/2021,TRUE,cold,berries,moderate
AMIRIM,27/03/2021,TRUE,cold,chocolate,moderate
BAR GIYYORA,27/03/2021,TRUE,cold,berries,moderate
AMIRIM,27/03/2021,TRUE,cold,strawberry,moderate
ABU TULUL,27/03/2021,FALSE,cold,strawberry,moderate
AMIRIM,27/03/2021,TRUE,cold,strawberry,moderate
AMNUN,27/03/2021,TRUE,cold,oreo,moderate
ABU QUREINAT,27/03/2021,TRUE,cold,vanilla,moderate
ALLON HAGALIL,27/03/2021,TRUE,cold,vanilla,moderate
BAR GIYYORA,27/03/2021,TRUE,cold,oreo,moderate
ALMAGOR,27/03/2021,FALSE,cold,berries,moderate
ALLONIM,27/03/2021,TRUE,cold,strawberry,moderate
ALMAGOR,27/03/2021,TRUE,cold,chocolate,moderate
ALMAGOR,27/03/2021,TRUE,cold,berries,moderate
ARUGOT,27/03/2021,TRUE,cold,berries,moderate
ABU QUREINAT,27/03/2021,TRUE,cold,strawberry,moderate
ABU QUREINAT,27/03/2021,TRUE,cold,berries,moderate
ASERET,27/03/2021,FALSE,cold,berries,moderate
ALE ZAHAV,27/03/2021,TRUE,cold,vanilla,moderate
AMMIAD,27/03/2021,FALSE,cold,vanilla,moderate
ARRABE,27/03/2021,FALSE,cold,strawberry,moderate
ATERET,27/03/2021,TRUE,cold,chocolate,moderate
ATERET,27/03/2021,TRUE,cold,oreo,moderate
AZRIQAM,27/03/2021,TRUE,cold,oreo,moderate
BAR GIYYORA,27/03/2021,FALSE,cold,vanilla,moderate
ATERET,27/03/2021,TRUE,cold,oreo,moderate
ARUGOT,27/03/2021,TRUE,cold,berries,moderate
ALMAGOR,28/03/2021,TRUE,cold,strawberry,moderate
ANIAM,28/03/2021,TRUE,cold,strawberry,high
ABU QUREINAT,28/03/2021,FALSE,cold,strawberry,low
ANIAM,28/03/2021,TRUE,cold,berries,moderate
AKKO,28/03/2021,TRUE,cold,chocolate,high
ASHDOD,28/03/2021,FALSE,cold,oreo,low
ATERET,28/03/2021,TRUE,cold,vanilla,high
BAR GIYYORA,28/03/2021,TRUE,cold,chocolate,high
ATERET,28/03/2021,FALSE,cold,chocolate,low
AMIRIM,28/03/2021,TRUE,cold,vanilla,moderate
ANIAM,28/03/2021,TRUE,cold,vanilla,high
ATERET,28/03/2021,TRUE,cold,chocolate,high
ATERET,28/03/2021,TRUE,cold,strawberry,moderate
AMIRIM,28/03/2021,TRUE,cold,berries,high
AMMIAD,28/03/2021,TRUE,cold,oreo,high
ABU GHOSH,28/03/2021,TRUE,cold,chocolate,high
ALMAGOR,28/03/2021,TRUE,cold,berries,high
AHUZZAM,28/03/2021,TRUE,cold,oreo,high
ATERET,28/03/2021,TRUE,cold,chocolate,high
AYYELET HASHAHAR,28/03/2021,TRUE,cold,strawberry,moderate
AHUZZAM,28/03/2021,TRUE,cold,berries,moderate
AMMIAD,28/03/2021,FALSE,cold,vanilla,low
ASHDOD,28/03/2021,FALSE,cold,berries,low
ABU SINAN,28/03/2021,TRUE,cold,berries,moderate
AMIRIM,28/03/2021,TRUE,cold,oreo,moderate
ASFAR,28/03/2021,FALSE,cold,vanilla,low
AMIRIM,28/03/2021,TRUE,cold,oreo,high
ANIAM,28/03/2021,TRUE,cold,chocolate,moderate
ANIAM,28/03/2021,TRUE,cold,oreo,high
AMMIAD,28/03/2021,FALSE,cold,strawberry,low
AHUZZAM,28/03/2021,TRUE,cold,berries,high
AMMIAD,28/03/2021,TRUE,cold,chocolate,high
ANIAM,28/03/2021,TRUE,cold,chocolate,moderate
ASHDOT YAAQOV(MEUHAD),28/03/2021,TRUE,cold,vanilla,high
AMQA,28/03/2021,TRUE,cold,chocolate,moderate
ANIAM,28/03/2021,TRUE,cold,berries,moderate
ABU QUREINAT,28/03/2021,TRUE,cold,chocolate,high
BAR GIYYORA,28/03/2021,FALSE,cold,oreo,low
AMMIAD,28/03/2021,TRUE,cold,strawberry,high
AVNE ETAN,28/03/2021,TRUE,cold,strawberry,moderate
ARAB AL NAIM,28/03/2021,TRUE,cold,berries,high
ALUMMOT,28/03/2021,TRUE,cold,chocolate,high
ATERET,28/03/2021,TRUE,cold,strawberry,moderate
ATERET,28/03/2021,FALSE,cold,vanilla,low
AMIRIM,28/03/2021,FALSE,cold,strawberry,low
ABU QUREINAT,28/03/2021,TRUE,cold,strawberry,high
ATERET,28/03/2021,TRUE,cold,strawberry,high
BAR GIYYORA,28/03/2021,TRUE,cold,vanilla,high
AMNUN,28/03/2021,TRUE,cold,chocolate,moderate
ARARA-BANEGEV,28/03/2021,TRUE,cold,berries,high
ATERET,28/03/2021,TRUE,cold,strawberry,moderate
ASHERAT,28/03/2021,TRUE,cold,chocolate,high
ATERET,28/03/2021,TRUE,cold,berries,high
ALMAGOR,28/03/2021,TRUE,cold,vanilla,high
ASHDOD,28/03/2021,TRUE,cold,berries,moderate
AVSHALOM,28/03/2021,TRUE,cold,vanilla,moderate
ANIAM,28/03/2021,TRUE,cold,oreo,moderate
AVIHAYIL,28/03/2021,TRUE,cold,strawberry,high
AMIRIM,28/03/2021,TRUE,cold,chocolate,high
ANIAM,28/03/2021,TRUE,cold,oreo,moderate
ATERET,28/03/2021,TRUE,cold,vanilla,high
AHUZZAM,28/03/2021,TRUE,cold,oreo,high
ATERET,28/03/2021,TRUE,cold,chocolate,high
AMIRIM,28/03/2021,FALSE,cold,berries,low
AMIRIM,28/03/2021,TRUE,cold,chocolate,high
ASHDOD,28/03/2021,TRUE,cold,chocolate,moderate
AMIRIM,28/03/2021,TRUE,cold,chocolate,high
ARAD,28/03/2021,TRUE,cold,chocolate,moderate
ALUMMA,28/03/2021,TRUE,cold,chocolate,high
AZRIEL,28/03/2021,TRUE,cold,berries,moderate
BAR GIYYORA,28/03/2021,TRUE,cold,chocolate,high
ALUMMOT,28/03/2021,TRUE,cold,strawberry,high
BAHAN,28/03/2021,TRUE,cold,oreo,high
AZRIQAM,28/03/2021,TRUE,cold,vanilla,high
ANIAM,28/03/2021,FALSE,cold,chocolate,low
ATERET,29/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,29/03/2021,TRUE,cold,vanilla,high
ALLONIM,29/03/2021,FALSE,cold,vanilla,low
ALMAGOR,29/03/2021,TRUE,cold,strawberry,moderate
AMIRIM,29/03/2021,TRUE,cold,chocolate,moderate
AHUZZAM,29/03/2021,TRUE,cold,oreo,high
