City,Date,Holiday,Weather,Flavor,Weight
BAR GIYYORA,24/02/2021,FALSE,veryCold,chocolate,very low
ALLONE YIZHAQ,24/02/2021,FALSE,veryCold,strawberry,very low
ALLONE ABBA,24/02/2021,FALSE,veryCold,vanilla,very low
AMIRIM,24/02/2021,FALSE,veryCold,chocolate,very low
ALLON SHEVUT,24/02/2021,FALSE,veryCold,vanilla,very low
AHIHUD,24/02/2021,FALSE,veryCold,chocolate,very low
AZOR,25/02/2021,TRUE,veryCold,chocolate,very high
AMIRIM,25/02/2021,TRUE,veryCold,strawberry,very high
ABU QUREINAT,25/02/2021,FALSE,veryCold,strawberry,very low
ALUMIM,25/02/2021,TRUE,veryCold,vanilla,high
AMMI'AD,25/02/2021,TRUE,veryCold,oreo,high
BAR GIYYORA,25/02/2021,TRUE,veryCold,berries,high
ALMAGOR,25/02/2021,FALSE,veryCold,berries,very low
AHUZZAM,25/02/2021,TRUE,veryCold,oreo,high
AHIHUD,25/02/2021,TRUE,veryCold,oreo,very high
AMIRIM,25/02/2021,FALSE,veryCold,berries,very low
ATLIT,25/02/2021,FALSE,veryCold,berries,very low
ABU GHOSH,25/02/2021,TRUE,veryCold,strawberry,high
ASHDOD,25/02/2021,TRUE,veryCold,chocolate,high
ATERET,25/02/2021,TRUE,veryCold,chocolate,very high
ABU QUREINAT,25/02/2021,TRUE,veryCold,strawberry,very high
ALUMMA,25/02/2021,TRUE,veryCold,berries,high
AMMI'AD,25/02/2021,TRUE,veryCold,berries,very high
ANI'AM,25/02/2021,TRUE,veryCold,oreo,very high
AMMI'AD,25/02/2021,TRUE,veryCold,chocolate,very high
ABU QUREINAT,25/02/2021,TRUE,veryCold,oreo,very high
AYANOT,25/02/2021,TRUE,veryCold,strawberry,high
ATERET,25/02/2021,TRUE,veryCold,vanilla,very high
ATERET,25/02/2021,FALSE,veryCold,chocolate,very low
BAQA AL-GHARBIYYE,25/02/2021,TRUE,veryCold,berries,very high
ATERET,25/02/2021,TRUE,veryCold,strawberry,high
ALMAGOR,25/02/2021,FALSE,veryCold,chocolate,very low
ATERET,25/02/2021,TRUE,veryCold,vanilla,high
AMMI'AD,25/02/2021,TRUE,veryCold,vanilla,high
AHUZZAM,25/02/2021,TRUE,veryCold,strawberry,high
ALMON,25/02/2021,TRUE,veryCold,oreo,high
ALMAGOR,25/02/2021,FALSE,veryCold,chocolate,very low
ASHDOD,25/02/2021,FALSE,veryCold,oreo,very low
ASHDOD,25/02/2021,TRUE,veryCold,chocolate,high
BAR GIYYORA,25/02/2021,TRUE,veryCold,vanilla,high
ALMAGOR,25/02/2021,TRUE,veryCold,chocolate,very high
BAR'AM,25/02/2021,FALSE,veryCold,strawberry,very low
AVENAT,25/02/2021,TRUE,veryCold,strawberry,very high
BAR GIYYORA,25/02/2021,TRUE,veryCold,oreo,very high
AMIRIM,25/02/2021,TRUE,veryCold,oreo,high
ALUMMOT,25/02/2021,TRUE,veryCold,strawberry,high
BAR GIYYORA,25/02/2021,FALSE,veryCold,berries,very low
ABU QUREINAT,25/02/2021,TRUE,veryCold,chocolate,high
ANI'AM,25/02/2021,TRUE,veryCold,strawberry,high
ALUMMOT,25/02/2021,TRUE,veryCold,chocolate,very high
ASHDOD,25/02/2021,TRUE,veryCold,oreo,high
ABU QUREINAT,25/02/2021,TRUE,veryCold,strawberry,very high
BAR GIYYORA,25/02/2021,TRUE,veryCold,oreo,very high
ALMAGOR,25/02/2021,TRUE,veryCold,berries,very high
ARAB AL NAIM,25/02/2021,TRUE,veryCold,chocolate,very high
BAR GIYYORA,25/02/2021,TRUE,veryCold,chocolate,high
AMMI'AD,25/02/2021,TRUE,veryCold,oreo,high
BALFURYA,25/02/2021,TRUE,veryCold,chocolate,very high
ALLONE YIZHAQ,25/02/2021,TRUE,veryCold,chocolate,very high
AR'ARA,25/02/2021,TRUE,veryCold,chocolate,very high
ANI'AM,25/02/2021,TRUE,veryCold,chocolate,high
BAR GIYYORA,25/02/2021,TRUE,veryCold,chocolate,high
ATERET,25/02/2021,TRUE,veryCold,vanilla,high
ALUMMOT,25/02/2021,FALSE,veryCold,chocolate,very low
AMIRIM,25/02/2021,TRUE,veryCold,chocolate,very high
ABU QUREINAT,25/02/2021,TRUE,veryCold,berries,very high
AHUZZAM,25/02/2021,TRUE,veryCold,vanilla,high
ANI'AM,25/02/2021,TRUE,veryCold,oreo,high
ABU QUREINAT,25/02/2021,TRUE,veryCold,strawberry,high
AMMI'OZ,25/02/2021,TRUE,veryCold,strawberry,high
ASHDOD,26/02/2021,FALSE,veryCold,oreo,very low
AMMI'AD,26/02/2021,TRUE,veryCold,vanilla,very high
ASHQELON,26/02/2021,TRUE,veryCold,vanilla,high
AHUZZAM,26/02/2021,TRUE,veryCold,vanilla,high
ASHERAT,26/02/2021,TRUE,veryCold,oreo,high
ASFAR,26/02/2021,TRUE,veryCold,oreo,high
AMMI'AD,26/02/2021,TRUE,veryCold,oreo,high
ASHDOD,26/02/2021,TRUE,veryCold,strawberry,high
AMMI'AD,26/02/2021,TRUE,veryCold,chocolate,very high
ABU GHOSH,26/02/2021,TRUE,veryCold,oreo,high
AMMINADAV,26/02/2021,FALSE,veryCold,vanilla,very low
ANI'AM,26/02/2021,TRUE,veryCold,strawberry,very high
ALUMMOT,26/02/2021,FALSE,veryCold,vanilla,very low
ALMAGOR,26/02/2021,FALSE,veryCold,chocolate,very low
ALMON,26/02/2021,TRUE,veryCold,strawberry,high
AMUQQA,26/02/2021,FALSE,veryCold,strawberry,very low
BAR'AM,26/02/2021,FALSE,veryCold,oreo,very low
ADDIRIM,26/02/2021,TRUE,veryCold,berries,very high
ALUMMOT,26/02/2021,TRUE,veryCold,chocolate,high
ANI'AM,26/02/2021,TRUE,veryCold,berries,very high
ATERET,26/02/2021,TRUE,veryCold,vanilla,very high
AVDON,26/02/2021,FALSE,veryCold,strawberry,very low
BAR GIYYORA,26/02/2021,TRUE,veryCold,strawberry,very high
AHUZZAM,26/02/2021,FALSE,veryCold,strawberry,very low
ARAMSHA,26/02/2021,TRUE,veryCold,vanilla,high
BAR GIYYORA,26/02/2021,TRUE,veryCold,berries,very high
AMIR,26/02/2021,TRUE,veryCold,oreo,very high
ASHDOD,26/02/2021,FALSE,veryCold,berries,very low
ABBIRIM,26/02/2021,TRUE,veryCold,chocolate,very high
ALUMMOT,26/02/2021,TRUE,veryCold,berries,very high
ALMAGOR,26/02/2021,TRUE,veryCold,berries,very high
AMQA,26/02/2021,TRUE,veryCold,oreo,very high
ARUGOT,26/02/2021,TRUE,veryCold,strawberry,very high
ANI'AM,26/02/2021,TRUE,veryCold,vanilla,very high
AHIHUD,26/02/2021,TRUE,veryCold,chocolate,very high
ATERET,26/02/2021,TRUE,veryCold,strawberry,high
AMMIQAM,26/02/2021,TRUE,veryCold,strawberry,very high
AMIRIM,26/02/2021,FALSE,veryCold,oreo,very low
ALMAGOR,26/02/2021,FALSE,veryCold,berries,very low
ASHDOD,26/02/2021,FALSE,veryCold,berries,very low
AMIRIM,26/02/2021,TRUE,veryCold,oreo,very high
ANI'AM,26/02/2021,TRUE,veryCold,chocolate,high
ALLONE ABBA,26/02/2021,TRUE,veryCold,oreo,very high
ATERET,26/02/2021,TRUE,veryCold,oreo,high
AMIR,26/02/2021,TRUE,veryCold,vanilla,very high
AMIRIM,26/02/2021,TRUE,veryCold,oreo,very high
ALUMMOT,26/02/2021,TRUE,veryCold,chocolate,very high
BAQA AL-GHARBIYYE,26/02/2021,TRUE,veryCold,berries,very high
AMMI'AD,27/02/2021,FALSE,veryCold,oreo,very low
BAR GIYYORA,27/02/2021,FALSE,veryCold,strawberry,very low
ALMAGOR,27/02/2021,FALSE,veryCold,oreo,very low
AFEQ,27/02/2021,FALSE,veryCold,vanilla,very low
AMMI'AD,28/02/2021,FALSE,veryCold,oreo,very low
ATERET,28/02/2021,FALSE,veryCold,chocolate,very low
ASHDOD,28/02/2021,FALSE,veryCold,vanilla,very low
ANI'AM,28/02/2021,FALSE,veryCold,oreo,very low
ATERET,28/02/2021,FALSE,veryCold,oreo,very low
AMMI'AD,28/02/2021,FALSE,veryCold,berries,very low
AHUZZAT BARAQ,28/02/2021,FALSE,veryCold,strawberry,very low
AMMI'AD,28/02/2021,FALSE,veryCold,strawberry,very low
AZOR,28/02/2021,FALSE,veryCold,berries,very low
ALMAGOR,01/03/2021,FALSE,cold,oreo,low
ANI'AM,01/03/2021,FALSE,cold,oreo,low
ADANIM,01/03/2021,FALSE,cold,vanilla,low
AVITAL,01/03/2021,FALSE,cold,strawberry,low
ATERET,01/03/2021,FALSE,cold,berries,low
ANI'AM,01/03/2021,FALSE,cold,berries,low
ALUMMOT,01/03/2021,FALSE,cold,vanilla,low
ALMAGOR,02/03/2021,FALSE,cold,berries,low
AMIRIM,02/03/2021,FALSE,cold,berries,low
AZRIQAM,02/03/2021,FALSE,cold,berries,low
AHUZZAM,02/03/2021,FALSE,cold,berries,low
ABU QUREINAT,03/03/2021,FALSE,cold,strawberry,low
ALUMIM,03/03/2021,FALSE,cold,strawberry,low
AHAWA,03/03/2021,FALSE,cold,chocolate,low
ALMAGOR,03/03/2021,FALSE,cold,strawberry,low
BAR GIYYORA,03/03/2021,FALSE,cold,chocolate,low
AMMI'AD,03/03/2021,FALSE,cold,oreo,low
AVSHALOM,03/03/2021,FALSE,cold,oreo,low
ALMAGOR,04/03/2021,FALSE,cold,oreo,low
ATERET,04/03/2021,FALSE,cold,strawberry,low
ATERET,04/03/2021,FALSE,cold,oreo,low
AMMI'AD,04/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,04/03/2021,FALSE,cold,chocolate,low
ALUMMOT,04/03/2021,FALSE,cold,oreo,low
ALLONE ABBA,05/03/2021,FALSE,cold,vanilla,low
AMIRIM,05/03/2021,FALSE,cold,oreo,low
ATERET,05/03/2021,FALSE,cold,oreo,low
AMNUN,05/03/2021,FALSE,cold,strawberry,low
ASFAR,05/03/2021,FALSE,cold,chocolate,low
ALMAGOR,05/03/2021,FALSE,cold,chocolate,low
ALUMMOT,05/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,05/03/2021,FALSE,cold,berries,low
BAR YOHAY,05/03/2021,FALSE,cold,vanilla,low
ANI'AM,05/03/2021,FALSE,cold,berries,low
ASHDOD,05/03/2021,FALSE,cold,berries,low
AMMIHAY,05/03/2021,FALSE,cold,vanilla,low
BAQA AL-GHARBIYYE,06/03/2021,FALSE,cold,strawberry,low
ASHDOD,06/03/2021,FALSE,cold,oreo,low
AMIRIM,06/03/2021,FALSE,cold,oreo,low
ATLIT,06/03/2021,FALSE,cold,chocolate,low
ALLONE ABBA,06/03/2021,FALSE,cold,strawberry,low
AMMI'AD,06/03/2021,FALSE,cold,strawberry,low
AHUZZAM,06/03/2021,FALSE,cold,vanilla,low
ASFAR,06/03/2021,FALSE,cold,strawberry,low
AHI'EZER,06/03/2021,FALSE,cold,vanilla,low
ALMAGOR,06/03/2021,FALSE,cold,vanilla,low
ATERET,06/03/2021,FALSE,cold,vanilla,low
AHUZZAM,07/03/2021,FALSE,cold,vanilla,low
ALMAGOR,07/03/2021,FALSE,cold,oreo,low
AHITUV,07/03/2021,FALSE,cold,chocolate,low
AHIHUD,07/03/2021,FALSE,cold,strawberry,low
AYYELET HASHAHAR,07/03/2021,FALSE,cold,berries,low
ASHDOD,07/03/2021,FALSE,cold,vanilla,low
ABU SINAN,07/03/2021,FALSE,cold,oreo,low
ALUMMOT,07/03/2021,FALSE,cold,chocolate,low
ABU SINAN,08/03/2021,FALSE,cold,oreo,low
ATERET,08/03/2021,FALSE,cold,oreo,low
AHUZZAM,08/03/2021,FALSE,cold,chocolate,low
ANI'AM,08/03/2021,FALSE,cold,vanilla,low
ANI'AM,08/03/2021,FALSE,cold,berries,low
ATERET,08/03/2021,FALSE,cold,oreo,low
AGUR,08/03/2021,FALSE,cold,chocolate,low
AZRI'EL,08/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,08/03/2021,FALSE,cold,chocolate,low
AMMINADAV,08/03/2021,FALSE,cold,berries,low
ASERET,09/03/2021,FALSE,cold,oreo,low
ALMOG,09/03/2021,FALSE,cold,oreo,low
ADDIRIM,09/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,09/03/2021,FALSE,cold,vanilla,low
BAR GIYYORA,09/03/2021,FALSE,cold,oreo,low
AMMI'AD,09/03/2021,FALSE,cold,chocolate,low
ANI'AM,09/03/2021,FALSE,cold,berries,low
AHUZZAM,10/03/2021,FALSE,cold,strawberry,low
AMIRIM,10/03/2021,FALSE,cold,chocolate,low
BAR GIYYORA,10/03/2021,FALSE,cold,berries,low
AL SAYYID,10/03/2021,FALSE,cold,vanilla,low
ALMAGOR,10/03/2021,FALSE,cold,vanilla,low
ATERET,10/03/2021,FALSE,cold,strawberry,low
ANI'AM,11/03/2021,FALSE,cold,berries,low
ATLIT,11/03/2021,FALSE,cold,oreo,low
ASHERAT,11/03/2021,FALSE,cold,vanilla,low
AMIRIM,11/03/2021,FALSE,cold,chocolate,low
BAR GIYYORA,11/03/2021,FALSE,cold,oreo,low
ATERET,11/03/2021,FALSE,cold,berries,low
BAR GIYYORA,12/03/2021,FALSE,cold,chocolate,low
ANI'AM,12/03/2021,FALSE,cold,berries,low
ALE ZAHAV,12/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,12/03/2021,FALSE,cold,strawberry,low
BAR GIYYORA,12/03/2021,FALSE,cold,strawberry,low
AMMIQAM,12/03/2021,FALSE,cold,vanilla,low
AHUZZAM,12/03/2021,FALSE,cold,chocolate,low
BAR GIYYORA,13/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,13/03/2021,FALSE,cold,berries,low
ALUMMOT,13/03/2021,FALSE,cold,oreo,low
ALMAGOR,13/03/2021,FALSE,cold,strawberry,low
ABU QUREINAT,13/03/2021,FALSE,cold,vanilla,low
ABU QUREINAT,13/03/2021,FALSE,cold,chocolate,low
ALUMMOT,13/03/2021,FALSE,cold,oreo,low
ASHDOD,13/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,13/03/2021,FALSE,cold,vanilla,low
AHUZZAM,13/03/2021,FALSE,cold,vanilla,low
AMIRIM,14/03/2021,FALSE,cold,oreo,low
AVNE HEFEZ,14/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,14/03/2021,FALSE,cold,berries,low
ANI'AM,14/03/2021,FALSE,cold,oreo,low
ASHDOD,14/03/2021,FALSE,cold,oreo,low
AHUZZAM,14/03/2021,FALSE,cold,vanilla,low
ALUMMOT,14/03/2021,FALSE,cold,berries,low
ASHDOD,14/03/2021,FALSE,cold,vanilla,low
ASHQELON,14/03/2021,FALSE,cold,chocolate,low
ANI'AM,14/03/2021,FALSE,cold,strawberry,low
AMIRIM,15/03/2021,FALSE,cold,strawberry,low
ABU QUREINAT,15/03/2021,FALSE,cold,berries,low
ANI'AM,15/03/2021,FALSE,cold,strawberry,low
ASHDOT YA'AQOV(ME'UHAD),15/03/2021,FALSE,cold,vanilla,low
ABU QUREINAT,15/03/2021,FALSE,cold,chocolate,low
AVENAT,15/03/2021,FALSE,cold,oreo,low
AHUZZAM,15/03/2021,FALSE,cold,strawberry,low
ASHDOD,15/03/2021,FALSE,cold,strawberry,low
AMIRIM,16/03/2021,FALSE,cold,vanilla,low
AMIRIM,16/03/2021,FALSE,cold,berries,low
AYANOT,16/03/2021,FALSE,cold,strawberry,low
AMIRIM,16/03/2021,FALSE,cold,oreo,low
ALUMMOT,16/03/2021,FALSE,cold,vanilla,low
BAR GIYYORA,16/03/2021,FALSE,cold,berries,low
AHITUV,16/03/2021,FALSE,cold,berries,low
BAR GIYYORA,16/03/2021,FALSE,cold,chocolate,low
ADDIRIM,17/03/2021,FALSE,cold,oreo,low
ALLONE YIZHAQ,17/03/2021,FALSE,cold,oreo,low
ASHDOD,17/03/2021,FALSE,cold,vanilla,low
ALUMMOT,17/03/2021,FALSE,cold,vanilla,low
ASHDOD,18/03/2021,FALSE,cold,oreo,low
ALUMMOT,18/03/2021,FALSE,cold,chocolate,low
ALFE MENASHE,18/03/2021,FALSE,cold,berries,low
AMMIQAM,18/03/2021,FALSE,cold,vanilla,low
AMIRIM,18/03/2021,FALSE,cold,oreo,low
ARAB AL NAIM,18/03/2021,FALSE,cold,oreo,low
ALMON,18/03/2021,FALSE,cold,berries,low
AHUZZAM,19/03/2021,FALSE,cold,oreo,low
AMIRIM,19/03/2021,FALSE,cold,vanilla,low
AVDON,19/03/2021,FALSE,cold,oreo,low
AMQA,19/03/2021,FALSE,cold,strawberry,low
ANI'AM,19/03/2021,FALSE,cold,vanilla,low
ASHDOT YA'AQOV(ME'UHAD),19/03/2021,FALSE,cold,strawberry,low
AMMI'AD,19/03/2021,FALSE,cold,oreo,low
ALMON,20/03/2021,FALSE,cold,vanilla,low
ALMAGOR,20/03/2021,FALSE,cold,vanilla,low
ALMAGOR,20/03/2021,FALSE,cold,vanilla,low
ASHDOD,20/03/2021,FALSE,cold,oreo,low
ANI'AM,20/03/2021,FALSE,cold,chocolate,low
ANI'AM,20/03/2021,FALSE,cold,berries,low
ANI'AM,20/03/2021,FALSE,cold,oreo,low
AYYELET HASHAHAR,20/03/2021,FALSE,cold,vanilla,low
ATERET,20/03/2021,FALSE,cold,berries,low
ANI'AM,20/03/2021,FALSE,cold,vanilla,low
ANI'AM,20/03/2021,FALSE,cold,berries,low
AMMI'AD,20/03/2021,FALSE,cold,vanilla,low
ALMAGOR,20/03/2021,FALSE,cold,strawberry,low
ABU QUREINAT,21/03/2021,FALSE,cold,strawberry,low
ADANIM,21/03/2021,FALSE,cold,berries,low
AMMI'AD,21/03/2021,FALSE,cold,chocolate,low
ADAMIT,21/03/2021,FALSE,cold,berries,low
ALLONE HABASHAN,21/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,21/03/2021,FALSE,cold,vanilla,low
AMMI'AD,21/03/2021,FALSE,cold,strawberry,low
AMIRIM,21/03/2021,FALSE,cold,chocolate,low
ANI'AM,21/03/2021,FALSE,cold,chocolate,low
AMMI'AD,21/03/2021,FALSE,cold,strawberry,low
ANI'AM,21/03/2021,FALSE,cold,berries,low
ABU QUREINAT,22/03/2021,FALSE,cold,strawberry,low
ALMAGOR,22/03/2021,FALSE,cold,strawberry,low
AMIRIM,22/03/2021,FALSE,cold,strawberry,low
ATERET,22/03/2021,FALSE,cold,strawberry,low
AFIQIM,22/03/2021,FALSE,cold,strawberry,low
BAR GIYYORA,22/03/2021,FALSE,cold,vanilla,low
AVTALYON,22/03/2021,FALSE,cold,oreo,low
ALMAGOR,22/03/2021,FALSE,cold,strawberry,low
ANI'AM,22/03/2021,FALSE,cold,berries,low
AMIRIM,22/03/2021,FALSE,cold,vanilla,low
BAR GIYYORA,22/03/2021,FALSE,cold,chocolate,low
ALE ZAHAV,22/03/2021,FALSE,cold,chocolate,low
AHUZZAM,23/03/2021,TRUE,cold,berries,very high
ALMAGOR,23/03/2021,TRUE,cold,strawberry,high
ANI'AM,23/03/2021,TRUE,cold,vanilla,very high
ADORA,23/03/2021,TRUE,cold,vanilla,high
ALMAGOR,23/03/2021,TRUE,cold,oreo,very high
AMQA,23/03/2021,TRUE,cold,vanilla,very high
ASHDOD,23/03/2021,TRUE,cold,oreo,very high
BAR GIYYORA,23/03/2021,TRUE,cold,oreo,high
AHUZZAM,23/03/2021,TRUE,cold,chocolate,high
ASHDOD,23/03/2021,FALSE,cold,berries,low
ATERET,23/03/2021,TRUE,cold,chocolate,very high
AMIRIM,23/03/2021,FALSE,cold,oreo,low
AFEQ,23/03/2021,TRUE,cold,oreo,very high
ATERET,23/03/2021,FALSE,cold,berries,low
ATERET,23/03/2021,TRUE,cold,berries,very high
ARSUF,23/03/2021,TRUE,cold,strawberry,very high
AHUZZAM,23/03/2021,TRUE,cold,berries,very high
AMMI'AD,23/03/2021,FALSE,cold,chocolate,low
AMIRIM,23/03/2021,TRUE,cold,berries,very high
AHIHUD,23/03/2021,TRUE,cold,oreo,high
ASHDOD,23/03/2021,TRUE,cold,vanilla,very high
AMNUN,23/03/2021,TRUE,cold,chocolate,high
AHAWA,23/03/2021,TRUE,cold,berries,very high
ANI'AM,23/03/2021,TRUE,cold,berries,high
ANI'AM,23/03/2021,TRUE,cold,oreo,high
ABU TULUL,23/03/2021,TRUE,cold,berries,very high
AMMI'AD,23/03/2021,TRUE,cold,chocolate,high
AMMI'AD,23/03/2021,TRUE,cold,oreo,very high
ALMAGOR,23/03/2021,TRUE,cold,strawberry,very high
BAR GIYYORA,23/03/2021,TRUE,cold,chocolate,very high
ALMA,23/03/2021,TRUE,cold,chocolate,high
AL SAYYID,23/03/2021,TRUE,cold,berries,very high
ALMAGOR,23/03/2021,FALSE,cold,chocolate,low
AR'ARA,23/03/2021,TRUE,cold,oreo,high
AVENAT,23/03/2021,FALSE,cold,oreo,low
BAR GIYYORA,23/03/2021,TRUE,cold,chocolate,very high
AMMIQAM,23/03/2021,TRUE,cold,chocolate,high
ALUMMOT,23/03/2021,TRUE,cold,berries,high
BAR GIYYORA,23/03/2021,FALSE,cold,chocolate,low
ASHDOD,23/03/2021,TRUE,cold,berries,very high
ALUMMOT,23/03/2021,TRUE,cold,vanilla,high
ATERET,23/03/2021,TRUE,cold,oreo,high
ASHDOD,23/03/2021,TRUE,cold,berries,high
AFIQ,23/03/2021,TRUE,cold,berries,high
BAHAN,23/03/2021,TRUE,cold,strawberry,very high
BAR GIYYORA,23/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,23/03/2021,FALSE,cold,berries,low
AVITAL,23/03/2021,TRUE,cold,vanilla,very high
ASHDOD,23/03/2021,FALSE,cold,berries,low
ALUMMOT,23/03/2021,TRUE,cold,chocolate,high
ASHDOT YA'AQOV(ME'UHAD),23/03/2021,TRUE,cold,berries,very high
BAR GIYYORA,23/03/2021,TRUE,cold,oreo,high
ATLIT,23/03/2021,TRUE,cold,chocolate,very high
AL-AZY,23/03/2021,TRUE,cold,vanilla,high
ASHDOD,23/03/2021,TRUE,cold,berries,very high
ALMAGOR,23/03/2021,TRUE,cold,oreo,high
ATERET,23/03/2021,TRUE,cold,berries,high
AMIRIM,23/03/2021,TRUE,cold,chocolate,very high
ASHDOT YA'AQOV(ME'UHAD),23/03/2021,TRUE,cold,oreo,very high
BAQA AL-GHARBIYYE,23/03/2021,TRUE,cold,berries,very high
AMMI'AD,23/03/2021,TRUE,cold,berries,very high
ANI'AM,23/03/2021,TRUE,cold,strawberry,high
AHUZZAM,23/03/2021,TRUE,cold,strawberry,high
AMMIQAM,23/03/2021,TRUE,cold,oreo,high
ASHDOD,24/03/2021,FALSE,cold,vanilla,low
ARAD,24/03/2021,FALSE,cold,chocolate,low
AHUZZAM,24/03/2021,FALSE,cold,chocolate,low
BAR GIYYORA,24/03/2021,FALSE,cold,oreo,low
ASHDOD,24/03/2021,FALSE,cold,strawberry,low
AHUZZAM,24/03/2021,FALSE,cold,vanilla,low
ABU QUREINAT,24/03/2021,FALSE,cold,vanilla,low
ASHDOD,24/03/2021,FALSE,cold,oreo,low
ATLIT,24/03/2021,FALSE,cold,vanilla,low
ALMAGOR,24/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,24/03/2021,FALSE,cold,strawberry,low
ALMOG,24/03/2021,FALSE,cold,strawberry,low
ATERET,25/03/2021,FALSE,cold,berries,low
ATERET,25/03/2021,FALSE,cold,vanilla,low
ATERET,25/03/2021,FALSE,cold,strawberry,low
ABU QUREINAT,25/03/2021,FALSE,cold,chocolate,low
ABU QUREINAT,25/03/2021,FALSE,cold,oreo,low
ASHDOD,25/03/2021,FALSE,cold,chocolate,low
AMMINADAV,25/03/2021,FALSE,cold,berries,low
AMMI'AD,25/03/2021,FALSE,cold,oreo,low
ABU QUREINAT,26/03/2021,FALSE,cold,berries,low
ATERET,26/03/2021,FALSE,cold,chocolate,low
ASHDOD,26/03/2021,FALSE,cold,berries,low
ABU QUREINAT,27/03/2021,FALSE,cold,chocolate,low
AMMI'AD,27/03/2021,TRUE,cold,berries,high
AVIGEDOR,27/03/2021,TRUE,cold,vanilla,very high
BAQA AL-GHARBIYYE,27/03/2021,TRUE,cold,chocolate,high
ALMAGOR,27/03/2021,TRUE,cold,chocolate,very high
ASHQELON,27/03/2021,TRUE,cold,oreo,very high
AL SAYYID,27/03/2021,TRUE,cold,strawberry,very high
AFEQ,27/03/2021,TRUE,cold,oreo,very high
ALMAGOR,27/03/2021,TRUE,cold,chocolate,high
AMMI'AD,27/03/2021,TRUE,cold,berries,very high
BAR GIYYORA,27/03/2021,TRUE,cold,vanilla,very high
ANI'AM,27/03/2021,TRUE,cold,vanilla,very high
AMMI'AD,27/03/2021,TRUE,cold,berries,high
ASHDOD,27/03/2021,TRUE,cold,oreo,very high
ALMAGOR,27/03/2021,TRUE,cold,berries,high
ALMAGOR,27/03/2021,TRUE,cold,berries,very high
AHISAMAKH,27/03/2021,TRUE,cold,chocolate,very high
AMMI'AD,27/03/2021,TRUE,cold,chocolate,very high
AGUR,27/03/2021,FALSE,cold,oreo,low
AHISAMAKH,27/03/2021,FALSE,cold,berries,low
AHUZZAM,27/03/2021,TRUE,cold,berries,very high
ALUMMOT,27/03/2021,FALSE,cold,chocolate,low
ANI'AM,27/03/2021,TRUE,cold,vanilla,high
AMMI'OZ,27/03/2021,TRUE,cold,chocolate,very high
BAR YOHAY,27/03/2021,TRUE,cold,chocolate,very high
AMAZYA,27/03/2021,TRUE,cold,strawberry,very high
BAR GIYYORA,27/03/2021,TRUE,cold,oreo,very high
ATERET,27/03/2021,FALSE,cold,oreo,low
ANI'AM,27/03/2021,TRUE,cold,strawberry,high
AVI'EL,27/03/2021,TRUE,cold,chocolate,very high
ASHDOD,27/03/2021,TRUE,cold,chocolate,very high
AHUZZAM,27/03/2021,TRUE,cold,chocolate,very high
AVSHALOM,27/03/2021,TRUE,cold,vanilla,very high
ALLONIM,27/03/2021,TRUE,cold,oreo,very high
ALMAGOR,27/03/2021,TRUE,cold,vanilla,very high
ABU QUREINAT,27/03/2021,TRUE,cold,strawberry,very high
ASHDOD,27/03/2021,FALSE,cold,vanilla,low
AYYELET HASHAHAR,27/03/2021,TRUE,cold,oreo,very high
ADI,27/03/2021,TRUE,cold,vanilla,very high
ASHQELON,27/03/2021,TRUE,cold,strawberry,very high
ALLONE ABBA,27/03/2021,FALSE,cold,berries,low
ATERET,27/03/2021,TRUE,cold,strawberry,high
ALMAGOR,27/03/2021,TRUE,cold,oreo,high
ASHDOD,27/03/2021,FALSE,cold,vanilla,low
AL-AZY,27/03/2021,TRUE,cold,chocolate,very high
AMIRIM,27/03/2021,TRUE,cold,vanilla,very high
ABU QUREINAT,27/03/2021,TRUE,cold,strawberry,very high
ANI'AM,27/03/2021,TRUE,cold,oreo,high
AVI'EZER,27/03/2021,TRUE,cold,oreo,high
AMIRIM,27/03/2021,TRUE,cold,oreo,high
AFULA,27/03/2021,TRUE,cold,chocolate,high
ALUMMOT,27/03/2021,FALSE,cold,vanilla,low
AZOR,27/03/2021,TRUE,cold,vanilla,high
BAR GIYYORA,27/03/2021,TRUE,cold,oreo,very high
BAR GIYYORA,27/03/2021,TRUE,cold,chocolate,high
AVNE HEFEZ,27/03/2021,TRUE,cold,vanilla,high
ATERET,27/03/2021,TRUE,cold,vanilla,high
ABU QUREINAT,28/03/2021,TRUE,cold,chocolate,high
AZRIQAM,28/03/2021,TRUE,cold,berries,very high
AMMI'AD,28/03/2021,TRUE,cold,strawberry,high
ADANIM,28/03/2021,TRUE,cold,berries,very high
ANI'AM,28/03/2021,TRUE,cold,vanilla,very high
ANI'AM,28/03/2021,TRUE,cold,chocolate,very high
AMIRIM,28/03/2021,TRUE,cold,oreo,high
